name1,name2,desc1,desc2
LOINC:LP38318-9,PheCode:573.7,Hepatitis A virus IgM,abnormal results of function study of liver
LOINC:LP38318-9,PheCode:573.9,Hepatitis A virus IgM,abnormal serum enzyme levels
LOINC:LP38325-4,PheCode:070.9,Hepatitis B virus core IgM,hepatitis nos
LOINC:LP38325-4,PheCode:573,Hepatitis B virus core IgM,other disorders of liver
LOINC:LP38325-4,PheCode:573.7,Hepatitis B virus core IgM,abnormal results of function study of liver
LOINC:LP38325-4,PheCode:573.9,Hepatitis B virus core IgM,abnormal serum enzyme levels
LOINC:LP38327-0,PheCode:070,Hepatitis B virus e Ab,viral hepatitis
LOINC:LP38327-0,PheCode:070.2,Hepatitis B virus e Ab,viral hepatitis b
LOINC:LP38327-0,PheCode:070.9,Hepatitis B virus e Ab,hepatitis nos
LOINC:LP38327-0,PheCode:571,Hepatitis B virus e Ab,chronic liver disease and cirrhosis
LOINC:LP38327-0,PheCode:571.5,Hepatitis B virus e Ab,other chronic nonalcoholic liver disease
LOINC:LP38327-0,PheCode:571.51,Hepatitis B virus e Ab,cirrhosis of liver without mention of alcohol
LOINC:LP38327-0,PheCode:573.4,Hepatitis B virus e Ab,acute and subacute necrosis of liver
LOINC:LP38329-6,PheCode:070,Hepatitis B virus e Ag,viral hepatitis
LOINC:LP38329-6,PheCode:070.1,Hepatitis B virus e Ag,viral hepatitis a
LOINC:LP38329-6,PheCode:070.2,Hepatitis B virus e Ag,viral hepatitis b
LOINC:LP38329-6,PheCode:070.9,Hepatitis B virus e Ag,hepatitis nos
LOINC:LP38330-4,PheCode:070,Hepatitis B virus surface Ab,viral hepatitis
LOINC:LP38330-4,PheCode:070.2,Hepatitis B virus surface Ab,viral hepatitis b
LOINC:LP38345-2,PheCode:070,Hepatitis D virus Ab,viral hepatitis
LOINC:LP38345-2,PheCode:070.2,Hepatitis D virus Ab,viral hepatitis b
LOINC:LP38345-2,PheCode:070.3,Hepatitis D virus Ab,viral hepatitis c
LOINC:LP38345-2,PheCode:317.11,Hepatitis D virus Ab,alcoholic liver damage
LOINC:LP38345-2,PheCode:571,Hepatitis D virus Ab,chronic liver disease and cirrhosis
LOINC:LP38345-2,PheCode:571.5,Hepatitis D virus Ab,other chronic nonalcoholic liver disease
LOINC:LP38345-2,PheCode:571.51,Hepatitis D virus Ab,cirrhosis of liver without mention of alcohol
LOINC:LP38345-2,PheCode:571.8,Hepatitis D virus Ab,liver abscess and sequelae of chronic liver disease
LOINC:LP38345-2,PheCode:573.7,Hepatitis D virus Ab,abnormal results of function study of liver
LOINC:LP38644-8,PheCode:481,Influenza virus A Ag,influenza
LOINC:LP38692-7,PheCode:481,Influenza virus B Ag,influenza
LOINC:LP39155-4,PheCode:054,Neisseria gonorrhoeae DNA,herpes simplex
LOINC:LP39155-4,PheCode:180.3,Neisseria gonorrhoeae DNA,cervical intraepithelial neoplasia [cin] [cervical dysplasia]
LOINC:LP39155-4,PheCode:218,Neisseria gonorrhoeae DNA,benign neoplasm of uterus
LOINC:LP39155-4,PheCode:218.1,Neisseria gonorrhoeae DNA,uterine leiomyoma
LOINC:LP39155-4,PheCode:256,Neisseria gonorrhoeae DNA,ovarian dysfunction
LOINC:LP39155-4,PheCode:614,Neisseria gonorrhoeae DNA,inflammatory diseases of female pelvic organs
LOINC:LP39155-4,PheCode:614.5,Neisseria gonorrhoeae DNA,"inflammatory disease of cervix, vagina, and vulva"
LOINC:LP39155-4,PheCode:614.52,Neisseria gonorrhoeae DNA,vaginitis and vulvovaginitis
LOINC:LP39155-4,PheCode:619,Neisseria gonorrhoeae DNA,noninflammatory female genital disorders
LOINC:LP39155-4,PheCode:619.4,Neisseria gonorrhoeae DNA,noninflammatory disorders of vagina
LOINC:LP39155-4,PheCode:624,Neisseria gonorrhoeae DNA,symptoms involving female genital tract
LOINC:LP39155-4,PheCode:625,Neisseria gonorrhoeae DNA,pain and other symptoms associated with female genital organs
LOINC:LP39155-4,PheCode:625.1,Neisseria gonorrhoeae DNA,dyspareunia
LOINC:LP39155-4,PheCode:626,Neisseria gonorrhoeae DNA,disorders of menstruation and other abnormal bleeding from female genital tract
LOINC:LP39155-4,PheCode:626.1,Neisseria gonorrhoeae DNA,irregular menstrual cycle/bleeding
LOINC:LP39155-4,PheCode:626.11,Neisseria gonorrhoeae DNA,absent or infrequent menstruation
LOINC:LP39155-4,PheCode:626.12,Neisseria gonorrhoeae DNA,excessive or frequent menstruation
LOINC:LP39155-4,PheCode:626.13,Neisseria gonorrhoeae DNA,irregular menstrual cycle
LOINC:LP39155-4,PheCode:626.2,Neisseria gonorrhoeae DNA,dysmenorrhea
LOINC:LP39155-4,PheCode:628,Neisseria gonorrhoeae DNA,ovarian cyst
LOINC:LP39155-4,PheCode:634,Neisseria gonorrhoeae DNA,miscarriage; stillbirth
LOINC:LP39155-4,PheCode:636,Neisseria gonorrhoeae DNA,early or threatened labor; hemorrhage in early pregnancy
LOINC:LP39155-4,PheCode:706.1,Neisseria gonorrhoeae DNA,acne
LOINC:LP39155-4,PheCode:792,Neisseria gonorrhoeae DNA,abnormal papanicolaou smear of cervix and cervical hpv
LOINC:LP39155-4,PheCode:792.1,Neisseria gonorrhoeae DNA,papanicolaou smear of cervix or vagina with atypical squamous cells
LOINC:LP39156-2,PheCode:090.2,Neisseria gonorrhoeae rRNA,gonococcal infections
LOINC:LP39156-2,PheCode:131,Neisseria gonorrhoeae rRNA,protozoan infection
LOINC:LP39156-2,PheCode:599.3,Neisseria gonorrhoeae rRNA,dysuria
LOINC:LP39156-2,PheCode:614.52,Neisseria gonorrhoeae rRNA,vaginitis and vulvovaginitis
LOINC:LP39156-2,PheCode:619.4,Neisseria gonorrhoeae rRNA,noninflammatory disorders of vagina
LOINC:LP39544-9,PheCode:090,Reagin Ab,sexually transmitted infections (not hiv or hepatitis)
LOINC:LP39631-4,PheCode:626,Rubella virus IgG,disorders of menstruation and other abnormal bleeding from female genital tract
LOINC:LP39631-4,PheCode:626.1,Rubella virus IgG,irregular menstrual cycle/bleeding
LOINC:LP39631-4,PheCode:626.11,Rubella virus IgG,absent or infrequent menstruation
LOINC:LP39631-4,PheCode:634,Rubella virus IgG,miscarriage; stillbirth
LOINC:LP39631-4,PheCode:792,Rubella virus IgG,abnormal papanicolaou smear of cervix and cervical hpv
LOINC:LP39996-1,PheCode:193,Thyroglobulin Ab,thyroid cancer
LOINC:LP39996-1,PheCode:240,Thyroglobulin Ab,simple and unspecified goiter
LOINC:LP39996-1,PheCode:241,Thyroglobulin Ab,nontoxic nodular goiter
LOINC:LP39996-1,PheCode:241.1,Thyroglobulin Ab,nontoxic uninodular goiter
LOINC:LP39996-1,PheCode:241.2,Thyroglobulin Ab,nontoxic multinodular goiter
LOINC:LP39996-1,PheCode:242,Thyroglobulin Ab,thyrotoxicosis with or without goiter
LOINC:LP39996-1,PheCode:242.1,Thyroglobulin Ab,graves' disease
LOINC:LP39996-1,PheCode:242.2,Thyroglobulin Ab,toxic multinodular goiter
LOINC:LP39996-1,PheCode:244.1,Thyroglobulin Ab,secondary hypothyroidism
LOINC:LP39996-1,PheCode:245,Thyroglobulin Ab,thyroiditis
LOINC:LP39996-1,PheCode:245.2,Thyroglobulin Ab,chronic thyroiditis
LOINC:LP39996-1,PheCode:245.21,Thyroglobulin Ab,chronic lymphocytic thyroiditis
LOINC:LP39996-1,PheCode:246,Thyroglobulin Ab,other disorders of thyroid
LOINC:LP40001-7,PheCode:245,Thyroperoxidase Ab,thyroiditis
LOINC:LP40001-7,PheCode:245.2,Thyroperoxidase Ab,chronic thyroiditis
LOINC:LP40001-7,PheCode:245.21,Thyroperoxidase Ab,chronic lymphocytic thyroiditis
LOINC:LP40011-6,PheCode:557,Tissue Transglutaminase IgA,intestinal malabsorption (non-celiac)
LOINC:LP40011-6,PheCode:557.1,Tissue Transglutaminase IgA,celiac disease
LOINC:LP40011-6,PheCode:558,Tissue Transglutaminase IgA,noninfectious gastroenteritis
LOINC:LP40011-6,PheCode:561,Tissue Transglutaminase IgA,symptoms involving digestive system
LOINC:LP40011-6,PheCode:564.1,Tissue Transglutaminase IgA,irritable bowel syndrome
LOINC:LP40161-9,PheCode:130,West Nile virus IgM,spirochetal infection
LOINC:LP40161-9,PheCode:130.1,West Nile virus IgM,lyme disease
LOINC:LP40161-9,PheCode:320,West Nile virus IgM,meningitis
LOINC:LP40161-9,PheCode:323,West Nile virus IgM,encephalitis
LOINC:LP40161-9,PheCode:323.8,West Nile virus IgM,"encephalitis, non-infectious"
LOINC:LP70260-2,PheCode:591,Epithelial cells.squamous,urinary tract infection
LOINC:LP70260-2,PheCode:599.3,Epithelial cells.squamous,dysuria
LOINC:LP76300-0,PheCode:008,Clostridioides difficile toxin genes,intestinal infection
LOINC:LP76300-0,PheCode:008.5,Clostridioides difficile toxin genes,bacterial enteritis
LOINC:LP76300-0,PheCode:008.52,Clostridioides difficile toxin genes,intestinal infection due to c. difficile
LOINC:LP76300-0,PheCode:558,Clostridioides difficile toxin genes,noninfectious gastroenteritis
LOINC:LP76300-0,PheCode:561,Clostridioides difficile toxin genes,symptoms involving digestive system
RXNORM:10154,RXNORM:4337,succinylcholine,fentanyl
RXNORM:10154,RXNORM:6960,succinylcholine,midazolam
RXNORM:10154,RXNORM:8782,succinylcholine,propofol
RXNORM:10324,RXNORM:84857,tamoxifen,anastrozole
RXNORM:10391,RXNORM:10869,tetracaine,tropicamide
RXNORM:103990,RXNORM:134748,carbidopa / levodopa,rasagiline
RXNORM:103990,RXNORM:135447,carbidopa / levodopa,donepezil
RXNORM:103990,RXNORM:183379,carbidopa / levodopa,rivastigmine
RXNORM:103990,RXNORM:2019,carbidopa / levodopa,carbidopa
RXNORM:103990,RXNORM:404786,carbidopa / levodopa,carbidopa / entacapone / levodopa
RXNORM:103990,RXNORM:60307,carbidopa / levodopa,entacapone
RXNORM:103990,RXNORM:616739,carbidopa / levodopa,rotigotine
RXNORM:103990,RXNORM:6719,carbidopa / levodopa,memantine
RXNORM:103990,RXNORM:72302,carbidopa / levodopa,ropinirole
RXNORM:103990,RXNORM:746741,carbidopa / levodopa,pramipexole
RXNORM:103990,RXNORM:9639,carbidopa / levodopa,selegiline
RXNORM:1040028,RXNORM:8629,lurasidone,prazosin
RXNORM:10438,RXNORM:284635,theophylline,fluticasone / salmeterol
RXNORM:10438,RXNORM:36117,theophylline,salmeterol
RXNORM:10438,RXNORM:7213,theophylline,ipratropium
RXNORM:10454,RXNORM:2356,thiamine,chlordiazepoxide
RXNORM:10454,RXNORM:4511,thiamine,folic acid
RXNORM:10454,RXNORM:7243,thiamine,naltrexone
RXNORM:10454,RXNORM:7407,thiamine,nicotine
RXNORM:10454,RXNORM:82819,thiamine,acamprosate
RXNORM:105694,RXNORM:11516,epoetin alfa,doxercalciferol
RXNORM:105694,RXNORM:214342,epoetin alfa,calcium acetate
RXNORM:105694,RXNORM:24909,epoetin alfa,iron sucrose
RXNORM:105694,RXNORM:261435,epoetin alfa,sodium ferric gluconate complex
RXNORM:105694,RXNORM:660890,epoetin alfa,sevelamer carbonate
RXNORM:10582,RXNORM:11248,levothyroxine,vitamin B12
RXNORM:10582,RXNORM:1202,levothyroxine,atenolol
RXNORM:10582,RXNORM:17767,levothyroxine,amlodipine
RXNORM:10582,RXNORM:2418,levothyroxine,cholecalciferol
RXNORM:10582,RXNORM:2556,levothyroxine,citalopram
RXNORM:10582,RXNORM:29046,levothyroxine,lisinopril
RXNORM:10582,RXNORM:36437,levothyroxine,sertraline
RXNORM:10582,RXNORM:36567,levothyroxine,simvastatin
RXNORM:10582,RXNORM:7646,levothyroxine,omeprazole
RXNORM:10600,RXNORM:134615,timolol,brimonidine
RXNORM:10600,RXNORM:17767,timolol,amlodipine
RXNORM:10600,RXNORM:283809,timolol,travoprost
RXNORM:10600,RXNORM:43611,timolol,latanoprost
RXNORM:10600,RXNORM:60207,timolol,dorzolamide
RXNORM:10600,RXNORM:662263,timolol,dorzolamide / timolol
RXNORM:10600,RXNORM:6826,timolol,methazolamide
RXNORM:10600,RXNORM:8328,timolol,pilocarpine
RXNORM:10600,RXNORM:8638,timolol,prednisolone
RXNORM:10689,RXNORM:10737,tramadol,trazodone
RXNORM:10689,RXNORM:17767,tramadol,amlodipine
RXNORM:10689,RXNORM:187832,tramadol,pregabalin
RXNORM:10689,RXNORM:25480,tramadol,gabapentin
RXNORM:10689,RXNORM:2556,tramadol,citalopram
RXNORM:10689,RXNORM:29046,tramadol,lisinopril
RXNORM:10689,RXNORM:36437,tramadol,sertraline
RXNORM:10689,RXNORM:7646,tramadol,omeprazole
RXNORM:10737,RXNORM:15996,trazodone,mirtazapine
RXNORM:10737,RXNORM:1827,trazodone,buspirone
RXNORM:10737,RXNORM:25480,trazodone,gabapentin
RXNORM:10737,RXNORM:2598,trazodone,clonazepam
RXNORM:10737,RXNORM:35636,trazodone,risperidone
RXNORM:10737,RXNORM:36437,trazodone,sertraline
RXNORM:10737,RXNORM:39786,trazodone,venlafaxine
RXNORM:10737,RXNORM:42347,trazodone,bupropion
RXNORM:10737,RXNORM:51272,trazodone,quetiapine
RXNORM:10737,RXNORM:5553,trazodone,hydroxyzine
RXNORM:10737,RXNORM:7646,trazodone,omeprazole
RXNORM:10753,RXNORM:5509,tretinoin,hydroquinone
RXNORM:10759,RXNORM:1514,triamcinolone,betamethasone
RXNORM:10759,RXNORM:2590,triamcinolone,clobetasol
RXNORM:10759,RXNORM:29365,triamcinolone,calcipotriene
RXNORM:10759,RXNORM:3254,triamcinolone,desonide
RXNORM:10759,RXNORM:42372,triamcinolone,mupirocin
RXNORM:10759,RXNORM:5553,triamcinolone,hydroxyzine
RXNORM:10759,RXNORM:6135,triamcinolone,ketoconazole
RXNORM:107602,RXNORM:6960,epinephrine / lidocaine,midazolam
RXNORM:10831,RXNORM:275891,sulfamethoxazole / trimethoprim,valganciclovir
RXNORM:1091836,RXNORM:1303098,roflumilast,aclidinium
RXNORM:1091836,RXNORM:214199,roflumilast,albuterol / ipratropium
RXNORM:1091836,RXNORM:69120,roflumilast,tiotropium
RXNORM:1100072,RXNORM:1307298,abiraterone,enzalutamide
RXNORM:1100072,RXNORM:42375,abiraterone,leuprolide
RXNORM:11002,RXNORM:215247,urea,ammonium lactate
RXNORM:11002,RXNORM:37801,urea,terbinafine
RXNORM:1114195,RXNORM:1364430,rivaroxaban,apixaban
RXNORM:1116632,RXNORM:35829,ticagrelor,ranolazine
RXNORM:1116632,RXNORM:613391,ticagrelor,prasugrel
RXNORM:11246,RXNORM:11416,vitamin A,zinc
RXNORM:11248,RXNORM:1191,vitamin B12,aspirin
RXNORM:11248,RXNORM:17767,vitamin B12,amlodipine
RXNORM:11248,RXNORM:2418,vitamin B12,cholecalciferol
RXNORM:11248,RXNORM:25480,vitamin B12,gabapentin
RXNORM:11248,RXNORM:2556,vitamin B12,citalopram
RXNORM:11248,RXNORM:36437,vitamin B12,sertraline
RXNORM:11248,RXNORM:36567,vitamin B12,simvastatin
RXNORM:11248,RXNORM:6809,vitamin B12,metformin
RXNORM:11248,RXNORM:7646,vitamin B12,omeprazole
RXNORM:11289,RXNORM:3407,warfarin,digoxin
RXNORM:11289,RXNORM:3443,warfarin,diltiazem
RXNORM:11289,RXNORM:4603,warfarin,furosemide
RXNORM:11289,RXNORM:6918,warfarin,metoprolol
RXNORM:11289,RXNORM:8591,warfarin,potassium chloride
RXNORM:11413,RXNORM:134527,zidovudine,nelfinavir
RXNORM:11413,RXNORM:190521,zidovudine,abacavir
RXNORM:11413,RXNORM:195085,zidovudine,efavirenz
RXNORM:11413,RXNORM:214671,zidovudine,lamivudine / zidovudine
RXNORM:11413,RXNORM:284620,zidovudine,abacavir / lamivudine / zidovudine
RXNORM:11413,RXNORM:284640,zidovudine,lopinavir / ritonavir
RXNORM:11413,RXNORM:343047,zidovudine,atazanavir
RXNORM:11413,RXNORM:59763,zidovudine,stavudine
RXNORM:11413,RXNORM:68244,zidovudine,lamivudine
RXNORM:11413,RXNORM:85762,zidovudine,ritonavir
RXNORM:11416,RXNORM:1151,zinc,ascorbic acid
RXNORM:11423,RXNORM:6932,zinc oxide,miconazole
RXNORM:11423,RXNORM:7597,zinc oxide,nystatin
RXNORM:114477,RXNORM:623400,levetiracetam,lacosamide
RXNORM:114477,RXNORM:8183,levetiracetam,phenytoin
RXNORM:1151,RXNORM:1191,ascorbic acid,aspirin
RXNORM:1151,RXNORM:24947,ascorbic acid,ferrous sulfate
RXNORM:1151,RXNORM:89905,ascorbic acid,Multivitamin preparation
RXNORM:11516,RXNORM:24909,doxercalciferol,iron sucrose
RXNORM:11516,RXNORM:407990,doxercalciferol,cinacalcet
RXNORM:11516,RXNORM:660890,doxercalciferol,sevelamer carbonate
RXNORM:11516,RXNORM:73710,doxercalciferol,paricalcitol
RXNORM:115698,RXNORM:1424,ziprasidone,benztropine
RXNORM:1191,RXNORM:17767,aspirin,amlodipine
RXNORM:1191,RXNORM:20352,aspirin,carvedilol
RXNORM:1191,RXNORM:2418,aspirin,cholecalciferol
RXNORM:1191,RXNORM:29046,aspirin,lisinopril
RXNORM:1191,RXNORM:32968,aspirin,clopidogrel
RXNORM:1191,RXNORM:36567,aspirin,simvastatin
RXNORM:1191,RXNORM:4603,aspirin,furosemide
RXNORM:1191,RXNORM:4917,aspirin,nitroglycerin
RXNORM:1191,RXNORM:52175,aspirin,losartan
RXNORM:1191,RXNORM:6809,aspirin,metformin
RXNORM:1191,RXNORM:6918,aspirin,metoprolol
RXNORM:1191,RXNORM:7646,aspirin,omeprazole
RXNORM:1191,RXNORM:77492,aspirin,tamsulosin
RXNORM:1191,RXNORM:83367,aspirin,atorvastatin
RXNORM:1202,RXNORM:29046,atenolol,lisinopril
RXNORM:1202,RXNORM:36567,atenolol,simvastatin
RXNORM:1202,RXNORM:4821,atenolol,glipizide
RXNORM:1202,RXNORM:5487,atenolol,hydrochlorothiazide
RXNORM:1202,RXNORM:6809,atenolol,metformin
RXNORM:1202,RXNORM:6918,atenolol,metoprolol
RXNORM:1202,RXNORM:7646,atenolol,omeprazole
RXNORM:121243,RXNORM:282446,voriconazole,posaconazole
RXNORM:1256,RXNORM:68149,azathioprine,mycophenolate mofetil
RXNORM:1291,RXNORM:82003,bacitracin,docusate
RXNORM:1292,RXNORM:187832,baclofen,pregabalin
RXNORM:1292,RXNORM:25480,baclofen,gabapentin
RXNORM:1292,RXNORM:57258,baclofen,tizanidine
RXNORM:1300786,RXNORM:236778,mirabegron,trospium
RXNORM:1310520,RXNORM:897018,teriflunomide,dalfampridine
RXNORM:134527,RXNORM:195085,nelfinavir,efavirenz
RXNORM:134527,RXNORM:214671,nelfinavir,lamivudine / zidovudine
RXNORM:134527,RXNORM:68244,nelfinavir,lamivudine
RXNORM:134615,RXNORM:167,brimonidine,acetazolamide
RXNORM:134615,RXNORM:283809,brimonidine,travoprost
RXNORM:134615,RXNORM:283810,brimonidine,bimatoprost
RXNORM:134615,RXNORM:43611,brimonidine,latanoprost
RXNORM:134615,RXNORM:60207,brimonidine,dorzolamide
RXNORM:134615,RXNORM:662263,brimonidine,dorzolamide / timolol
RXNORM:134615,RXNORM:6826,brimonidine,methazolamide
RXNORM:134615,RXNORM:8328,brimonidine,pilocarpine
RXNORM:134615,RXNORM:8638,brimonidine,prednisolone
RXNORM:134748,RXNORM:183379,rasagiline,rivastigmine
RXNORM:134748,RXNORM:2019,rasagiline,carbidopa
RXNORM:134748,RXNORM:404786,rasagiline,carbidopa / entacapone / levodopa
RXNORM:134748,RXNORM:60307,rasagiline,entacapone
RXNORM:134748,RXNORM:616739,rasagiline,rotigotine
RXNORM:134748,RXNORM:72302,rasagiline,ropinirole
RXNORM:135447,RXNORM:15996,donepezil,mirtazapine
RXNORM:135447,RXNORM:183379,donepezil,rivastigmine
RXNORM:135447,RXNORM:36567,donepezil,simvastatin
RXNORM:135447,RXNORM:6719,donepezil,memantine
RXNORM:135775,RXNORM:231049,zolmitriptan,eletriptan
RXNORM:136411,RXNORM:358263,sildenafil,tadalafil
RXNORM:1364430,RXNORM:1656339,apixaban,sacubitril / valsartan
RXNORM:1369713,RXNORM:342369,pomalidomide,lenalidomide
RXNORM:1373478,RXNORM:897018,dimethyl fumarate,dalfampridine
RXNORM:1388,RXNORM:33199,lindane,permethrin
RXNORM:139462,RXNORM:219314,moxifloxacin,polymyxin B / trimethoprim
RXNORM:139462,RXNORM:8638,moxifloxacin,prednisolone
RXNORM:139462,RXNORM:883815,moxifloxacin,dexamethasone / tobramycin
RXNORM:1424,RXNORM:2403,benztropine,chlorpromazine
RXNORM:1424,RXNORM:35636,benztropine,risperidone
RXNORM:1424,RXNORM:4496,benztropine,fluphenazine
RXNORM:1424,RXNORM:61381,benztropine,olanzapine
RXNORM:1424,RXNORM:679314,benztropine,paliperidone
RXNORM:1424,RXNORM:8076,benztropine,perphenazine
RXNORM:1424,RXNORM:89013,benztropine,aripiprazole
RXNORM:1433868,RXNORM:460132,dolutegravir,darunavir
RXNORM:1433868,RXNORM:85762,dolutegravir,ritonavir
RXNORM:1484911,RXNORM:9344,sofosbuvir,ribavirin
RXNORM:1514,RXNORM:2590,betamethasone,clobetasol
RXNORM:1514,RXNORM:29365,betamethasone,calcipotriene
RXNORM:1520,RXNORM:60207,betaxolol,dorzolamide
RXNORM:1545653,RXNORM:1551291,empagliflozin,dulaglutide
RXNORM:1551291,RXNORM:475968,dulaglutide,liraglutide
RXNORM:1591942,RXNORM:9344,ledipasvir / sofosbuvir,ribavirin
RXNORM:1596,RXNORM:161,bisacodyl,acetaminophen
RXNORM:1596,RXNORM:221147,bisacodyl,polyethylene glycol 3350
RXNORM:1596,RXNORM:36387,bisacodyl,"sennosides, USP"
RXNORM:1596,RXNORM:52356,bisacodyl,magnesium citrate
RXNORM:1596,RXNORM:6581,bisacodyl,magnesium hydroxide
RXNORM:1596,RXNORM:6972,bisacodyl,mineral oil
RXNORM:1596,RXNORM:82003,bisacodyl,docusate
RXNORM:1596,RXNORM:9796,bisacodyl,simethicone
RXNORM:15996,RXNORM:2556,mirtazapine,citalopram
RXNORM:15996,RXNORM:36437,mirtazapine,sertraline
RXNORM:15996,RXNORM:39786,mirtazapine,venlafaxine
RXNORM:15996,RXNORM:51272,mirtazapine,quetiapine
RXNORM:15996,RXNORM:7646,mirtazapine,omeprazole
RXNORM:161,RXNORM:221147,acetaminophen,polyethylene glycol 3350
RXNORM:161,RXNORM:36387,acetaminophen,"sennosides, USP"
RXNORM:161,RXNORM:6387,acetaminophen,lidocaine
